5.02E+00,9.19E-01,2.08E-01,1.18E+00,-2.76E+01,8.95E-01,-2.81E+01,1.39E+00,-4.35E-02
5.02E+00,9.19E-01,2.08E-01,1.18E+00,-2.76E+01,8.95E-01,-2.81E+01,1.39E+00,-4.35E-02
5.02E+00,9.19E-01,2.08E-01,1.18E+00,-2.76E+01,8.95E-01,-2.81E+01,1.39E+00,-4.35E-02
5.20E+00,1.14E+00,2.06E-01,1.21E+00,-2.79E+01,7.21E-01,-2.81E+01,1.51E+00,-5.65E-01
5.28E+00,1.13E+00,2.25E-01,1.29E+00,-2.79E+01,9.26E-01,-2.83E+01,1.36E+00,-1.09E+00
5.23E+00,1.45E+00,4.19E-01,1.15E+00,-2.81E+01,7.57E-01,-2.85E+01,1.53E+00,-1.94E+00
5.23E+00,1.45E+00,4.19E-01,1.15E+00,-2.81E+01,7.57E-01,-2.85E+01,1.53E+00,-1.94E+00
5.22E+00,1.61E+00,3.88E-01,1.32E+00,-2.80E+01,5.44E-01,-2.84E+01,1.82E+00,-2.83E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.37E+00,1.34E+00,2.79E-01,1.38E+00,-2.80E+01,4.38E-01,-2.85E+01,1.78E+00,-3.79E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.28E+00,1.22E+00,2.39E-01,1.29E+00,-2.79E+01,6.12E-01,-2.85E+01,1.79E+00,-3.97E+00
5.27E+00,1.23E+00,2.40E-01,1.29E+00,-2.79E+01,5.70E-01,-2.84E+01,1.77E+00,-3.96E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
5.25E+00,1.20E+00,2.29E-01,1.29E+00,-2.79E+01,5.55E-01,-2.84E+01,1.80E+00,-3.98E+00
